MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
21,18,"1,557",0,0,0,0,0,3,0,,,,,,,,,,"Casper Andersen Position: DF 190cm (6-2½) Born: August 4, 1982 Citizenship: Denmark dk",Denmark 
1,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,"Daniel Andersen Daniel Gadegaard Andersen Position: GK Born: May 31, 2001 (Age: 21-085d) Youth National Team: Denmark dk Club: AGF",Denmark 
16,7,558,0,0,0,0,0,1,0,,,,,,,,,,"Danny Andersen Position: FW Born: January 29, 1983 in Denmark dk Citizenship: Denmark dk",Denmark 
27,23,"1,926",2,1,2,0,0,0,0,0,,,,,,,,,"Emma Andersen Emma Andersen Position: MF Born: October 26, 1998 Youth National Team: Denmark dk",Denmark 
10,10,900,0,0,0,0,0,0,0,0,,,,,,,,,"Gitte Andersen Position: DF (CB) Born: April 28, 1977 National Team: Denmark dk",Denmark 
125,108,"9,628",5,,5,0,,23,0,0,,,,,,,,,"Henrik Andersen Position: DF (FB, left) 185cm, 83kg (6-½, 183lb) Born: May 7, 1965 in Amager, Denmark dk National Team: Denmark dk",Denmark 
1,0,11,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,"Jacob Andersen Jacob Andersen Position: DF Born: January 26, 2004 (Age: 18-210d) Citizenship: Denmark dk Club: AGF",Denmark 
208,183,"15,874",8,16,8,0,0,51,1,1,252,142,10,126,92,101,0,0,"Jeppe Andersen Position: MF (CM-DM) ▪  Footed: Right 178cm, 74kg (5-10, 163lb) Born: December 6, 1992 (Age: 29-261d) in Denmark dk Youth National Team: Denmark dk Club: Hammarby",Denmark 
97,93,"8,096",1,0,1,0,0,14,1,,,,,,,,,,"Jesper Andersen Position: DF (FB, right) 183cm (6-0) Born: May 31, 1979 in Odense, Denmark dk Youth National Team: Denmark dk",Denmark 
215,206,"18,339",6,6,6,0,0,37,5,1,180,47,2,23,145,86,0,3,"Joachim Andersen Position: DF (CB) ▪  Footed: 87% Right* 190cm, 74kg (6-2½, 163lb) Born: May 31, 1996 (Age: 26-085d) in Frederiksberg, Denmark dk National Team: Denmark dk Club: Crystal Palace Wages: £ 79,423 Weekly Expires June 2026. Via Capology. Instagram: @joachimandersen3",Denmark 
4,0,41,1,0,1,0,0,0,0,0,,,,,,,,,"Jonas Andersen Position: FW Born: August 29, 1999 Citizenship: Denmark dk",Denmark 
19,12,"1,066",0,0,0,0,0,1,0,0,,,,,,,,,"Julie Andersen Julie Haugaard Andersen Position: DF Born: May 14, 2002 (Age: 20-102d) Youth National Team: Denmark dk Club: Aalborg BK",Denmark 
68,56,"4,821",10,10,10,0,0,6,0,0,,0,0,0,0,0,0,0,"Kristian Andersen Position: MF ▪  Footed: Right 170cm (5-6½) Born: September 1, 1994 (Age: 27-357d) in Ethiopia et Youth National Team: Denmark dk Club: Hillerød Fodbold",Denmark 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Kristina Andersen Kristina Andersen Position: MF Born: May 12, 1995 (Age: 27-104d) Citizenship: Denmark dk Club: Sundby BK",Denmark 
179,127,"11,039",8,7,8,0,0,38,3,1,75,3,0,7,4,5,0,0,"Kristoffer Andersen Position: DF-MF 183cm, 73kg (6-0, 161lb) Born: December 9, 1985 in Etterbeek, Belgium be Citizenship: Denmark dk  Other: Belgium",Denmark 
19,19,"1,710",0,0,0,0,0,1,0,0,,,,,,,,,"Line Andersen Line Andersen Position: GK Born: September 20, 2001 (Age: 20-338d) Youth National Team: Denmark dk Club: Aalborg BK",Denmark 
277,212,"18,542",49,34,46,3,3,23,0,0,71,68,10,157,27,45,0,0,"Lucas Andersen Lucas Qvistorff Andersen Position: FW-MF (AM-WM) ▪  Footed: Right 185cm, 89kg (6-½, 196lb) Born: September 13, 1994 (Age: 27-345d) in Aalborg, Denmark dk National Team: Denmark dk Club: Aalborg",Denmark 
