MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
1,0,8,0,0,0,0,0,0,0,0,,,,,,,,,"Zion Emanuel Zion Jagna Emanuel Position: DF Born: January 12, 2001 (Age: 21-224d) in Dominica dm National Team: Dominica dm",Dominica 
3,3,218,0,,0,0,0,2,1,1,,,,,,,,,"Bisharra Etienne Position: DF 190cm (6-2½) Born: August 26, 1983 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
2,2,160,0,,0,0,0,0,0,0,,,,,,,,,"Joel Etienne-Clark Position: MF 180cm, 69kg (5-10½, 152lb) Born: October 10, 1986 in Lambeth, England, United Kingdom eng National Team: Dominica dm  Other: England",Dominica 
2,2,162,0,,0,0,0,0,0,0,,,,,,,,,"Daniel Francis Daniel Leslie Francis Position: MF Born: June 9, 1985 in England, England, United Kingdom eng National Team: Dominica dm  Other: England",Dominica 
7,7,630,0,,0,0,0,1,0,0,,,,,,,,,"Derwin Francis Derwin Francis Position: DF Born: October 26, 1971 in Dominica dm National Team: Dominica dm",Dominica 
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Kervin Francis Born: May 19, 1971 in Dominica dm National Team: Dominica dm",Dominica 
6,4,323,0,1,0,0,0,0,0,0,,,,,,,,,"Anfernee Frederick Position: MF ▪  Footed: Right 165cm, 63kg (5-4½, 139lb) Born: January 23, 1996 (Age: 26-213d) in Roseau, Dominica dm National Team: Dominica dm",Dominica 
1,0,28,0,,0,0,0,0,0,0,,,,,,,,,"Fitz Frederick Position: DF Born: February 16, 1981 in Dominica dm National Team: Dominica dm",Dominica 
2,1,81,0,0,0,0,0,0,0,0,,,,,,,,,"Michael Gasper Michael Gasper Position: MF Born: September 6, 1993 (Age: 28-352d) in Dominica dm National Team: Dominica dm",Dominica 
5,4,397,1,1,1,0,0,0,0,0,,,,,,,,,"Javid George Position: FW ▪  Footed: Right Born: June 14, 1998 (Age: 24-071d) in Dominica dm National Team: Dominica dm",Dominica 
4,4,334,1,,1,0,0,1,0,0,,,,,,,,,"Peter Greenaway Peter Greenaway Position: MF Born: May 6, 1969 in Dominica dm National Team: Dominica dm",Dominica 
1,1,33,0,,0,0,0,0,0,0,,,,,,,,,"Tony Grell Tony Grell Position: FW Born: April 26, 1972 in Dominica dm National Team: Dominica dm",Dominica 
1,0,45,0,,0,0,0,0,0,0,,,,,,,,,"Ronnie Gustave Position: MF Born: May 30, 1972 in Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Delbert Hazel Delbert Hazel Position: MF Born: June 2, 1982 in Dominica dm National Team: Dominica dm",Dominica 
1,0,8,0,,0,0,0,0,0,0,,,,,,,,,"John Henry John Henry Position: FW Born: September 6, 1964 in Dominica dm National Team: Dominica dm",Dominica 
1,1,45,0,,0,0,0,0,0,0,,,,,,,,,"Denis Hurtault Denis Hurtault Position: MF Born: September 23, 1970 in Dominica dm National Team: Dominica dm",Dominica 
4,1,109,0,,0,0,0,1,0,0,,,,,,,,,"David Isles David Isles Position: MF Born: March 19, 1974 in Dominica dm National Team: Dominica dm",Dominica 
5,1,236,0,0,0,0,0,0,0,0,,,,,,,,,"Donan Jervier Donan Jervier Position: MF Born: November 4, 1989 (Age: 32-293d) in Dominica dm National Team: Dominica dm",Dominica 
3,3,248,0,0,0,0,0,0,0,0,,,,,,,,,"Fitz Jolly Fitz Jolly Position: MF 183cm, 53kg (6-0, 117lb) Born: March 16, 1999 (Age: 23-161d) in Les Abymes, Guadeloupe gp National Team: Dominica dm  Other: Guadeloupe",Dominica 
11,11,935,0,0,0,0,0,0,0,0,,,,,,,,,"Malcolm Joseph Position: DF ▪  Footed: Right 188cm, 68kg (6-2, 150lb) Born: October 10, 1993 (Age: 28-318d) in Portsmouth, Dominica dm National Team: Dominica dm",Dominica 
8,6,539,2,0,2,0,0,1,0,0,,,,,,,,,"Mitchell Joseph Position: FW ▪  Footed: Right 174cm, 78kg (5-8½, 172lb) Born: September 2, 1986 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
8,6,585,0,1,0,0,0,1,0,0,,,,,,,,,"Travist Joseph Position: MF ▪  Footed: Right 178cm, 76kg (5-10, 168lb) Born: May 23, 1994 (Age: 28-093d) in Dublanc, Dominica dm National Team: Dominica dm",Dominica 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Vernent Joseph Position: FW 188cm (6-2) Born: March 17, 1994 in Vieille Case, Dominica dm National Team: Dominica dm",Dominica 
6,6,540,0,,0,0,0,2,0,0,,,,,,,,,"Yanik Joseph Yanik Eustace Joseph Position: MF 183cm (6-0) Born: January 7, 1984 in Portsmouth, Dominica dm National Team: Dominica dm",Dominica 
4,2,187,0,0,0,0,0,0,0,0,,,,,,,,,"Lester Langlais Position: MF Born: February 21, 1984 in Dominica dm National Team: Dominica dm",Dominica 
5,1,207,3,0,3,0,0,0,0,0,,,,,,,,,"Audel Laville Audel Josiah O'Neal Laville Position: FW Born: September 14, 2002 (Age: 19-344d) in Mahaut, Dominica dm National Team: Dominica dm",Dominica 
4,4,360,0,0,0,0,0,0,0,0,,,,,,,,,"Aldrin Lawrence Aldrin Lawrence Jr. Position: DF ▪  Footed: Right 170cm, 64kg (5-6½, 141lb) Born: May 29, 1994 in Portsmouth, Dominica dm National Team: Dominica dm",Dominica 
5,4,391,0,0,0,0,0,1,0,0,,,,,,,,,"Kervin Lawrence Kervin Chris Lawrence Position: DF ▪  Footed: Right 183cm, 79kg (6-0, 174lb) Born: December 14, 1988 National Team: Dominica dm",Dominica 
2,0,41,0,0,0,0,0,0,0,0,,,,,,,,,"Naielle Lee Position: MF ▪  Footed: Right 173cm, 64kg (5-8, 141lb) Born: October 14, 1994 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
11,9,699,0,0,0,0,0,1,0,0,,,,,,,,,"Sidney Lockhart Position: MF ▪  Footed: Left 170cm, 67kg (5-6½, 148lb) Born: March 8, 1996 (Age: 26-169d) in Grand Fond, Dominica dm National Team: Dominica dm",Dominica 
6,0,98,0,0,0,0,0,0,0,0,,,,,,,,,"Darryl Longdon Darryl Longdon Position: FW Born: November 8, 2000 (Age: 21-289d) in United States us National Team: Dominica dm  Other: United States",Dominica 
234,188,"14,281",55,21,54,1,5,28,1,,464,,,,,,,,"Jefferson Louis Jefferson Lee Louis Position: FW 188cm, 89kg (6-2, 196lb) Born: February 22, 1979 in Harrow, England, United Kingdom eng National Team: Dominica dm  Other: England",Dominica 
1,0,28,0,0,0,0,0,0,0,0,,,,,,,,,Allison Loval Position: DF Born: (Date unknown) in Dominica dm National Team: Dominica dm,Dominica 
10,10,900,1,,1,0,0,0,0,0,,,,,,,,,"Shane Marshall Position: MF Born: January 15, 1972 in Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Kurtney McKenzie Kurtney McKenzie Cuffy Position: DF ▪  Footed: Right 188cm, 91kg (6-2, 201lb) Born: January 2, 1984 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
3,3,245,1,,1,0,0,0,0,0,,,,,,,,,"Stevenson Morancie Stevenson Morancie Position: FW Born: September 21, 1969 in Dominica dm National Team: Dominica dm",Dominica 
104,73,"5,563",23,3,23,0,1,8,2,,80,,,,,,,,"Richard Pacquette Richard Francis Pacquette Position: FW 183cm, 76kg (6-0, 168lb) Born: January 28, 1983 in Kilburn, England, United Kingdom eng National Team: Dominica dm  Other: England",Dominica 
2,2,180,1,0,1,0,0,0,0,0,,,,,,,,,"Delroy Parker Position: FW 165cm, 66kg (5-4½, 146lb) Born: October 15, 1997 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Raleighson Pascal Position: GK ▪  Footed: Right 185cm, 92kg (6-½, 203lb) Born: July 31, 1990 (Age: 32-024d) National Team: Dominica dm",Dominica 
2,1,79,0,0,0,0,0,0,0,0,,,,,,,,,"Kassim Peltier Treston Kassim Peltier Position: DF Born: September 7, 1998 (Age: 23-351d) in Pointe Michel, Dominica dm National Team: Dominica dm",Dominica 
5,2,286,1,1,1,0,0,0,0,0,,,,,,,,,"Randolph Peltier Position: FW ▪  Footed: Right 162cm, 47kg (5-3½, 104lb) Born: September 16, 1982 in Pointe Michel, Dominica dm National Team: Dominica dm",Dominica 
8,6,511,2,0,2,0,0,2,0,0,,,,,,,,,"Kelly Peters Kelly Peters Position: FW Born: July 3, 1975 in Dominica dm National Team: Dominica dm",Dominica 
3,3,237,0,,0,0,0,0,0,0,,,,,,,,,"Pharo Phillip Pharo Phillip Position: DF Born: April 4, 1976 in Dominica dm National Team: Dominica dm",Dominica 
3,1,96,0,0,0,0,0,0,0,0,,,,,,,,,"Scottie Phillip Stuart Scottie Phillip Position: MF ▪  Footed: Right 165cm, 66kg (5-4½, 146lb) Born: January 8, 1996 in Grand Fond, Dominica dm National Team: Dominica dm",Dominica 
1,1,90,0,,0,0,0,1,0,0,,,,,,,,,"Wayne Phillip Position: DF ▪  Footed: Right Born: November 25, 1977 in Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Alvin Pierre-Louis Alvin Pierre-Louis Position: DF Born: December 30, 1974 in Dominica dm National Team: Dominica dm",Dominica 
3,3,242,0,,0,0,0,0,0,0,,,,,,,,,"Rosie Pierre-Louis Rosie Pierre-Louis Position: DF Born: March 7, 1981 in Dominica dm National Team: Dominica dm",Dominica 
15,15,"1,350",0,0,0,0,0,0,0,0,,,,,,,,,"Glenson Prince Position: GK ▪  Footed: Right 185cm, 76kg (6-½, 168lb) Born: September 17, 1987 (Age: 34-341d) in Roseau, Dominica dm National Team: Dominica dm",Dominica 
10,9,787,0,0,0,0,0,0,0,0,,,,,,,,,"Hubert Prince Position: DF ▪  Footed: Right 188cm, 73kg (6-2, 161lb) Born: June 26, 1989 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
7,3,221,0,0,0,0,0,0,0,0,,,,,,,,,"Joslen Prince Position: MF ▪  Footed: Right 180cm, 73kg (5-10½, 161lb) Born: August 17, 1991 in Grand Fond, Dominica dm National Team: Dominica dm",Dominica 
2,2,151,0,0,0,0,0,0,0,0,,,,,,,,,"Cheston Prosper Cheston Prosper Position: DF Born: April 6, 1992 (Age: 30-140d) in Roseau, Dominica dm National Team: Dominica dm",Dominica 
2,1,145,0,0,0,0,0,0,0,0,,,,,,,,,"Jeanmal Prosper Jeanmal Prosper Position: DF 185cm, 73kg (6-½, 161lb) Born: May 25, 1993 (Age: 29-091d) in Roseau, Dominica dm National Team: Dominica dm Club: Hemel Hempstead Town FC",Dominica 
4,2,235,0,0,0,0,0,0,0,0,,,,,,,,,"Craig Reid Position: MF Born: June 16, 1982 in Dominica dm National Team: Dominica dm",Dominica 
1,0,16,0,,0,0,0,0,0,0,,,,,,,,,"Lennard Remy Position: MF 173cm, 68kg (5-8, 150lb) Born: November 1, 1981 in Goodwill, Dominica dm National Team: Dominica dm",Dominica 
3,1,98,0,1,0,0,0,0,0,0,,,,,,,,,"Triston Sandy Triston Sandy Position: MF Born: January 10, 2001 (Age: 21-226d) in New York, United States us National Team: Dominica dm  Other: United States",Dominica 
