MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
3,3,270,0,,0,0,0,1,0,0,,,,,,,,,"Harez Habib Harez Arian Habib Position: MF 180cm (5-10½) Born: February 12, 1982 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
16,13,"1,129",0,1,0,0,0,1,0,0,,,,,,,,,"Mustafa Hadid Position: DF-FW 181cm (5-11) Born: August 25, 1988 (Age: 33-360d) in Kabul, Afghanistan af National Team: Afghanistan af Club: Altonaer FC von 1893",Afghanistan 
8,6,560,0,0,0,0,0,2,0,0,,,,,,,,,"Najem Haidary Abdul Najem Haidary Position: DF Born: December 26, 1999 (Age: 22-237d) National Team: Afghanistan af Club: ASWH",Afghanistan 
6,2,128,0,0,0,0,0,0,0,0,,,,,,,,,"Fardin Hakimi Position: MF ▪  Footed: Right 179cm, 68kg (5-10, 150lb) Born: January 15, 1995 (Age: 27-217d) in Bāzārak, Afghanistan af National Team: Afghanistan af Club: Shaheen Asmayee FC",Afghanistan 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Faisal Hamidi Faisal Ahmad Hamidi Position: GK Born: March 16, 1997 (Age: 25-157d) in Afghanistan af National Team: Afghanistan af Club: Toofaan Harirod FC",Afghanistan 
3,1,137,0,,0,0,0,0,0,0,,,,,,,,,"Masood Hashemi Position: MF Born: September 15, 1985 National Team: Afghanistan af",Afghanistan 
13,10,851,0,0,0,0,0,2,0,0,,,,,,,,,"Ahmad Hatifi Ahmad Arash Hatifie Position: MF 187cm, 78kg (6-1½, 172lb) Born: March 13, 1986 in Oakland, California, United States us National Team: Afghanistan af  Other: United States",Afghanistan 
1,0,30,0,,0,0,0,0,0,0,,,,,,,,,"Ghulam Hazraf Niyazi Position: MF Born: January 1, 1992 National Team: Afghanistan af",Afghanistan 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Hellal Hosseini Ahmad Hellal Hosseini Position: GK ▪  Footed: Right 181cm (5-11) Born: March 21, 1997 (Age: 25-152d) in Frankfurt am Main, Germany de National Team: Afghanistan af  Other: Germany Club: SC Hessen Dreieich",Afghanistan 
1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,"Edriss Hushmand Position: MF Born: May 1, 1999 in Malmö, Sweden se National Team: Afghanistan af",Afghanistan 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Qudratullah Hussaini Position: DF Born: March 11, 1984 National Team: Afghanistan af",Afghanistan 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Rohollah Iqbalzadah Position: DF 188cm, 89kg (6-2, 196lb) Born: November 2, 1994 in Bodø, Norway no National Team: Afghanistan af  Other: Norway",Afghanistan 
8,6,601,0,0,0,0,0,0,0,0,,,,,,,,,"Modjieb Jamali Position: MF Born: April 30, 1991 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
