MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
113,99,"9,166",2,1,2,0,0,14,1,0,,0,0,0,0,0,0,0,"Bart Goossens Position: DF ▪  Footed: Right 178cm, 68kg (5-10, 150lb) Born: January 5, 1985 in Gent, Belgium be Citizenship: Belgium be",Belgium 
79,45,"4,223",6,2,6,0,0,9,0,0,,,,,,,,,"Michaël Goossens Michaël Henri Goossens Position: FW 180cm (5-10½) Born: November 30, 1973 in Seraing, Belgium be National Team: Belgium be",Belgium 
28,20,"1,786",8,3,5,3,3,4,1,,,,,,,,,,"Patrick Goots Position: FW 183cm (6-0) Born: April 10, 1966 in Mol, Belgium be Citizenship: Belgium be",Belgium 
1,0,18,0,,0,0,0,1,0,0,,,,,,,,,"Noemi Gorga Noemi Gorga Position: MF Born: May 24, 2005 (Age: 17-089d) Youth National Team: Belgium be Club: DVL Zonhoven",Belgium 
30,30,"2,700",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Nathan Goris Position: GK ▪  Footed: Left 185cm, 73kg (6-½, 161lb) Born: March 30, 1990 (Age: 32-144d) in Wilrijk, Belgium be Citizenship: Belgium be Club: KFC Ranst",Belgium 
3,0,32,0,0,0,0,0,0,0,,,,,,,,,,"Christophe Goumotsios Position: MF Born: February 4, 1985 Citizenship: Belgium be",Belgium 
54,50,"4,565",0,0,0,0,0,7,0,0,,,,,,,,,"Roel Grant Position: DF Born: May 19, 1983 Citizenship: Belgium be",Belgium 
3,1,84,0,,0,0,0,0,0,0,,,,,,,,,"Joanna Grauls Joanna Grauls Position: DF Born: October 14, 1997 (Age: 24-311d) Citizenship: Belgium be Club: Charleroi",Belgium 
199,177,"15,496",30,46,27,3,5,30,2,,55,,,,,,,,"Christophe Grégoire Position: MF ▪  Footed: Left 187cm, 74kg (6-1½, 163lb) Born: April 20, 1980 in Liège, Belgium be National Team: Belgium be",Belgium 
24,20,"1,873",0,1,0,0,0,2,1,,,,,,,,,,"Samuel Greven Position: DF 181cm (5-11) Born: July 8, 1973 in Leuven, Belgium be Citizenship: Belgium be",Belgium 
12,2,390,0,0,0,0,0,2,0,0,,,,,,,,,"Romain Grévisse Position: DF Born: July 10, 1990 (Age: 32-042d) Citizenship: Belgium be Club: RSC Habay-La-Neuve",Belgium 
1,1,90,0,,0,0,,0,0,0,,,,,,,,,"Laurent Grimmonprez Laurent Georges Grimmonprez Position: FW-MF Born: December 14, 1902 National Team: Belgium be",Belgium 
126,89,"7,849",10,6,6,4,5,8,0,0,18,0,0,2,1,0,0,0,"Grégory Grisez Position: DF-MF ▪  Footed: Left 184cm, 76kg (6-0, 168lb) Born: August 17, 1989 (Age: 33-004d) in La Louvière, Belgium be Citizenship: Belgium be Club: Francs Borains",Belgium 
23,22,"1,991",0,0,0,0,0,2,0,0,,,,,,,,,"Tom Grootaers Position: GK 185cm, 89kg (6-½, 196lb) Born: December 3, 1986 (Age: 35-261d) Citizenship: Belgium be Club: Spouwen-Mopertingen",Belgium 
