MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Oussama Chita Position: MF ▪  Footed: Right Born: October 31, 1996 (Age: 25-293d) in Khemis Miliana, Algeria dz National Team: Algeria dz Club: USM Alger",Algeria 
3,2,181,0,,0,0,,0,0,0,,,,,,,,,"Mustapha Dahleb مصطفى دحلب Position: MF (AM) 172cm, 64kg (5-7½, 141lb) Born: February 8, 1952 in Bejaïa, Algeria dz National Team: Algeria dz",Algeria 
2,2,109,0,,0,0,,0,0,0,,,,,,,,,"Nacerdine Drid نصر الدين دريد Position: GK 180cm (5-10½) Born: January 22, 1957 in Tébessa, Algeria dz National Team: Algeria dz",Algeria 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Ali Fergani Position: MF (AM) 172cm, 71kg (5-7½, 157lb) Born: September 21, 1952 in Onnaing, France fr National Team: Algeria dz",Algeria 
1,0,35,0,1,0,0,0,1,0,0,,,,,,,,,"Houari Ferhani Position: DF ▪  Footed: Left 168cm, 69kg (5-6, 152lb) Born: February 11, 1993 (Age: 29-190d) in Kolea, Algeria dz National Team: Algeria dz Club: ES Sétif",Algeria 
6,6,540,0,,0,0,,0,0,0,,,,,,,,,"Mahmoud Guendouz محمود قندوز Position: DF (CB) 184cm, 76kg (6-0, 168lb) Born: February 24, 1953 in El Harrach, Algeria dz National Team: Algeria dz",Algeria 
2,1,161,0,,0,0,,0,0,0,,,,,,,,,"Larbi El Hadi العربي الهادي Position: GK 179cm, 79kg (5-10, 174lb) Born: May 27, 1961 in Algeria dz National Team: Algeria dz",Algeria 
2,1,148,0,,0,0,,0,0,0,,,,,,,,,"Rachid Harkouk Rashid Peter Harkouk Position: FW-MF 183cm (6-0) Born: May 19, 1956 in Chelsea, England, United Kingdom eng National Team: Algeria dz",Algeria 
1,1,27,0,0,0,0,0,0,0,0,,,,,,,,,"Amina Hemour Amina Chahinez Hemour Position: FW Born: August 4, 1983 National Team: Algeria dz",Algeria 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Mohamed Kaci-Said محمد قاسي سعيد Position: MF 174cm, 71kg (5-8½, 157lb) Born: May 2, 1958 in Algiers, Algeria dz National Team: Algeria dz",Algeria 
1,0,27,0,,0,0,0,0,0,0,,,,,,,,,"Amir Karaoui Position: MF ▪  Footed: Right 178cm, 77kg (5-10, 170lb) Born: August 3, 1987 (Age: 35-017d) in Amnéville, France fr National Team: Algeria dz  Other: France Club: ES Sétif",Algeria 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Lina Khelif Position: MF Born: January 27, 1997 in Lyon, France fr National Team: Algeria dz  Other: France",Algeria 
1,1,79,0,0,0,0,0,0,0,0,,,,,,,,,"Mohamed Khoutir Ziti Position: DF (FB, right) ▪  Footed: Right 187cm, 79kg (6-1½, 174lb) Born: April 19, 1990 (Age: 32-123d) in Sétif, Algeria dz National Team: Algeria dz Club: ES Sétif",Algeria 
1,0,20,0,,0,0,0,0,0,0,,,,,,,,,"Hamza Koudri Position: MF (DM) 180cm, 66kg (5-10½, 146lb) Born: December 15, 1987 (Age: 34-248d) in Mila, Algeria dz National Team: Algeria dz Club: USM Alger",Algeria 
5,5,450,0,,0,0,,0,0,0,,,,,,,,,"Noureddine Kourichi Nourredine Kourichi Position: DF (CB) 193cm, 87kg (6-3½, 192lb) Born: April 12, 1954 in Ostricourt, France fr National Team: Algeria dz",Algeria 
3,2,204,0,0,0,0,0,1,0,0,,,,,,,,,"Abdelkader Laïfaoui عبد القادر العيفاوي Position: DF 178cm, 68kg (5-10, 150lb) Born: July 29, 1981 in Algiers, Algeria dz National Team: Algeria dz",Algeria 
1,0,19,0,0,0,0,0,0,0,0,,,,,,,,,"Nabil Lamara Position: DF 189cm, 73kg (6-2, 161lb) Born: August 15, 1993 (Age: 29-005d) National Team: Algeria dz Club: Club Africain",Algeria 
4,3,272,0,0,0,0,0,0,0,0,,,,,,,,,"Mohamed Lamine Zemmamouche محمد الأمين زماموش Position: GK ▪  Footed: Left 190cm, 63kg (6-2½, 139lb) Born: January 2, 1985 (Age: 37-230d) in Mila, Algeria dz National Team: Algeria dz Club: USM Alger",Algeria 
2,1,93,0,,0,0,,0,0,0,,,,,,,,,"Salah Larbès صالح لرباس Position: FW-MF (AM) 180cm, 78kg (5-10½, 172lb) Born: September 16, 1952 in Algiers, Algeria dz National Team: Algeria dz",Algeria 
3,1,116,0,0,0,0,0,0,0,0,,,,,,,,,"Khaled Lemmouchia Position: MF (DM) ▪  Footed: Right 177cm, 74kg (5-9½, 163lb) Born: December 6, 1981 in Givors, France fr National Team: Algeria dz  Other: France",Algeria 
2,2,180,0,,0,0,,0,0,0,,,,,,,,,"Abdellah Liegeon Abdallah Medjadi-Liégeon عبد الله ليوجيون Position: DF (FB, right) 175cm, 71kg (5-8½, 157lb) Born: December 13, 1957 in Oran, Algeria dz National Team: Algeria dz",Algeria 
2,2,160,0,0,0,0,0,0,0,0,,,,,,,,,"Haithem Loucif Position: DF ▪  Footed: Right 165cm, 58kg (5-4½, 128lb) Born: July 8, 1996 (Age: 26-043d) in Batna, Algeria dz National Team: Algeria dz Club: USM Alger",Algeria 
6,6,524,0,,0,0,,2,0,0,,,,,,,,,"Faouzi Mansouri فوزي منصوري Position: DF (CB) 176cm, 73kg (5-9, 161lb) Born: January 17, 1956 in Menzel Bourguiba, Tunisia tn National Team: Algeria dz",Algeria 
2,0,47,0,0,0,0,0,0,0,0,,,,,,,,,"Djamila Marek Position: FW Born: May 8, 1980 National Team: Algeria dz",Algeria 
2,2,180,0,,0,0,,0,0,0,,,,,,,,,"Karim Maroc كريم ماروك Position: FW-MF 172cm (5-7½) Born: March 5, 1958 in Hassi el Ghella, Algeria dz National Team: Algeria dz",Algeria 
2,2,180,0,,0,0,,0,0,0,,,,,,,,,"Fodil Megharia فضيل مغارية Position: DF Born: May 23, 1961 in Chlef, Algeria dz National Team: Algeria dz",Algeria 
2,1,123,0,,0,0,,0,0,0,,,,,,,,,"Djamel Menad جمال مناد Position: FW 176cm, 73kg (5-9, 161lb) Born: July 22, 1960 in El Bayadh, Algeria dz National Team: Algeria dz",Algeria 
3,2,243,1,0,0,1,1,1,0,0,,,,,,,,,"Imene Merrouche Position: FW Born: April 25, 1994 National Team: Algeria dz",Algeria 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Chaâbane Merzekane شعبان مرزقان Position: DF 182cm, 73kg (5-11½, 161lb) Born: March 8, 1959 in Husseïn Dey, Algeria dz National Team: Algeria dz",Algeria 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Abderrahmane Meziane Position: FW 168cm (5-6) Born: March 7, 1994 (Age: 28-166d) in Médéa, Algeria dz National Team: Algeria dz Club: USM Alger",Algeria 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Toufik Moussaoui Position: GK 198cm, 96kg (6-5½, 212lb) Born: April 21, 1991 (Age: 31-121d) in Husseïn Dey, Algeria dz National Team: Algeria dz Club: CR Belouizdad",Algeria 
1,1,29,0,0,0,0,0,0,0,0,,,,,,,,,"Chemseddine Nessakh Position: DF (FB, left) 185cm, 77kg (6-½, 170lb) Born: January 4, 1988 (Age: 34-228d) in Oran, Algeria dz National Team: Algeria dz Club: CR Belouizdad",Algeria 
2,0,41,0,0,0,0,0,1,0,0,,,,,,,,,"Hocine El Orfi Position: MF (DM) ▪  Footed: Left 178cm, 71kg (5-10, 157lb) Born: January 27, 1987 (Age: 35-205d) in Bou Saâda, Algeria dz National Team: Algeria dz Club: NA Hussein Dey",Algeria 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Isma Ouadah Position: DF Born: January 19, 1983 National Team: Algeria dz",Algeria 
1,1,71,0,0,0,0,0,0,0,0,,,,,,,,,"Hichem Cherif El Ouazani Position: FW 178cm, 73kg (5-10, 161lb) Born: January 1, 1996 (Age: 26-231d) in Algeria dz National Team: Algeria dz Club: ES Métlaoui",Algeria 
3,2,225,0,0,0,0,0,1,0,0,1,1,0,8,8,2,0,0,"Mohamed Rabie Meftah محمد ربيع مفتاح Position: DF (FB, right) ▪  Footed: Right 179cm, 73kg (5-10, 161lb) Born: May 5, 1985 (Age: 37-107d) in Tizi Ouzou, Algeria dz National Team: Algeria dz Club: AS Aïn M'lila",Algeria 
2,1,126,0,0,0,0,0,0,0,0,,,,,,,,,"Slimane Raho سليمان رحو Position: DF ▪  Footed: Right 178cm, 73kg (5-10, 161lb) Born: October 20, 1975 in Oran, Algeria dz National Team: Algeria dz",Algeria 
2,1,56,0,0,0,0,0,0,0,0,,,,,,,,,"Madina Ramdani Position: FW Born: May 13, 1991 National Team: Algeria dz",Algeria 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Habiba Sadou Position: DF Born: November 1, 1986 National Team: Algeria dz",Algeria 
3,2,208,0,0,0,0,0,0,0,0,,,,,,,,,"Abdelkader Salhi عبد القادر صالحي Position: GK 184cm, 94kg (6-0, 207lb) Born: March 19, 1993 (Age: 29-154d) in Chlef, Algeria dz National Team: Algeria dz Club: MC Alger",Algeria 
3,3,270,0,0,0,0,0,1,0,0,,,,,,,,,"Fatima Sekouane Position: DF Born: May 21, 1983 National Team: Algeria dz",Algeria 
2,1,124,0,0,0,0,0,0,0,0,,,,,,,,,"Assia Sidhoum Position: MF Born: December 25, 1996 in Tunis, Tunisia tn National Team: Algeria dz  Other: Tunisia",Algeria 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Kahina Takenint Position: GK Born: May 21, 1991 National Team: Algeria dz",Algeria 
1,0,4,0,0,0,0,0,0,0,0,,,,,,,,,"Saad Tedjar سعد تجار Position: MF 183cm, 59kg (6-0, 130lb) Born: January 14, 1986 in Bejaïa, Algeria dz National Team: Algeria dz",Algeria 
1,0,15,0,,0,0,,0,0,0,,,,,,,,,"Djamel Tlemçani جمال تلمساني Position: FW-MF 177cm, 72kg (5-9½, 159lb) Born: April 16, 1955 in Médéa, Algeria dz National Team: Algeria dz",Algeria 
1,0,60,0,,0,0,,0,0,0,,,,,,,,,"Hocine Yahi حسين ياحي Position: FW-MF 180cm, 78kg (5-10½, 172lb) Born: April 25, 1960 in El Madania, Algeria dz National Team: Algeria dz",Algeria 
2,2,180,0,0,0,0,0,1,0,0,,,,,,,,,"Samir Zaoui Position: DF ▪  Footed: Right 188cm, 86kg (6-2, 190lb) Born: June 3, 1976 National Team: Algeria dz",Algeria 
3,0,61,0,0,0,0,0,0,0,0,,,,,,,,,"Abdelmalek Ziaya عبد المالك زياية Position: FW 186cm (6-1) Born: January 23, 1984 in Guelma, Algeria dz National Team: Algeria dz",Algeria 
5,4,291,1,,1,0,,0,0,0,,,,,,,,,"Djamel Zidane جمال زيدان Position: FW 180cm, 72kg (5-10½, 159lb) Born: April 28, 1955 in Algiers, Algeria dz National Team: Algeria dz",Algeria 
1,0,14,0,0,0,0,0,0,0,0,,,,,,,,,"Abdelkrim Zouari Position: FW 167cm, 63kg (5-5½, 139lb) Born: July 14, 1989 (Age: 33-037d) National Team: Algeria dz Club: USM Alger",Algeria 
