MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
76,75,"6,591",0,1,0,0,0,8,1,0,31,0,0,0,0,0,0,0,"Christer Reppesgård Hansen Position: DF ▪  Footed: Right 186cm, 74kg (6-1, 163lb) Born: March 29, 1993 (Age: 29-147d) in Larvik, Norway no Citizenship: Norway no Club: Arendal Fotball",Norway 
1,0,82,0,0,0,0,0,0,0,,,,,,,,,,"Hermann Rhodén Position: GK 184cm (6-0) Born: April 22, 1993 in Drammen, Norway no Citizenship: Norway no",Norway 
11,2,197,0,0,0,0,0,1,0,,,,,,,,,,"Ulf Riis Ulf Andre Riis Position: DF Born: January 15, 1985 in Skien, Norway no Citizenship: Norway no",Norway 
36,32,"2,902",11,1,10,1,0,2,0,0,2,,,,,,,,"Hege Riise Position: MF 165cm, 62kg (5-4½, 137lb) Born: July 18, 1969 in Lørenskog, Norway no National Team: Norway no",Norway 
15,8,656,1,0,1,0,0,4,0,,,,,,,,,,"Dag Riisnæs Position: MF 178cm, 69kg (5-10, 152lb) Born: June 20, 1969 Citizenship: Norway no",Norway 
7,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Magnus Riisnæs Magnus Bech Riisnæs Position: MF ▪  Footed: Right 180cm, 68kg (5-10½, 150lb) Born: November 4, 2004 (Age: 17-292d) in Lørenskog, Norway no Citizenship: Norway no Club: Vålerenga",Norway 
6,5,345,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,"Kim Riksvold Position: FW Born: October 26, 1993 Citizenship: Norway no",Norway 
4,0,78,0,0,0,0,0,0,0,,,,,,,,,,"Ludvig Rinde Position: DF-FW 184cm (6-0) Born: March 24, 1991 in Tromsø, Norway no Citizenship: Norway no",Norway 
162,136,"11,717",4,6,4,0,0,14,0,0,34,8,0,25,6,16,0,0,"Stian Ringstad Stian Lunder Ringstad Position: DF ▪  Footed: Left 182cm, 74kg (5-11½, 163lb) Born: August 29, 1991 (Age: 30-359d) in Haga, Norway no National Team: Norway no Club: Ull/Kisa",Norway 
118,113,"9,682",6,8,6,0,0,15,1,1,79,118,12,215,110,89,0,0,"Birk Risa Position: DF-FW-MF (FB, left) 188cm, 78kg (6-2, 172lb) Born: February 13, 1998 (Age: 24-191d) in Stavanger, Norway no Youth National Team: Norway no Club: Molde",Norway 
40,24,"1,981",2,3,2,0,0,4,0,0,21,16,0,36,20,32,,,"Sander Risan Mørk Position: MF ▪  Footed: Right 185cm, 78kg (6-½, 172lb) Born: December 6, 2000 (Age: 21-260d) in Tønsberg, Norway no Citizenship: Norway no Club: Sandefjord",Norway 
