MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
26,25,"2,325",0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,"Ley Matampi Vumi Ley Matampi Position: GK ▪  Footed: Right 182cm, 74kg (5-11½, 163lb) Born: April 18, 1989 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
72,47,"4,238",0,0,0,0,0,18,0,0,,,,,,,,,"Franck Matingou Position: MF 180cm (5-10½) Born: December 4, 1979 in Nice, France fr National Team: Congo DR cd",Congo DR 
106,84,"7,699",10,12,9,1,1,9,0,,,,,,,,,,"Zola Matumona Zola Matumona Pitshu Position: MF (AM-WM, left) ▪  Footed: Both 165cm, 58kg (5-4½, 128lb) Born: November 26, 1981 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
204,186,"15,965",0,6,0,0,0,38,4,0,199,72,1,13,149,123,0,5,"Chris Mavinga Chris Mavinga-Adebayor Position: DF (CB-FB, left) ▪  Footed: 89% Left* 183cm, 78kg (6-0, 172lb) Born: May 26, 1991 (Age: 31-090d) in Meaux, France fr National Team: Congo DR cd  Other: France Club: Toronto FC Wages: $1,000,000 Annual Expires December 2022. Via Capology.",Congo DR 
1,1,90,0,0,0,0,0,1,0,0,,,,,,,,,"Nekadio Mayanga John Mayanga Nekadio Position: DF ▪  Footed: Right 194cm, 87kg (6-4, 192lb) Born: January 6, 2002 (Age: 20-230d) Citizenship: Congo DR cd Club: Standard Liège",Congo DR 
15,1,288,1,0,1,0,0,0,0,,,,,,,,,,"Jimmy Mayasi Position: FW 183cm (6-0) Born: June 6, 1987 in Silkeborg, Denmark dk Citizenship: Congo DR cd",Congo DR 
67,46,"4,013",5,5,5,0,0,12,2,0,5,,,,,,,,"Jason Mayélé Jason Nono Mayélé Position: FW-MF (AM) 180cm (5-10½) Born: January 4, 1976 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
73,33,"3,229",7,6,7,0,0,2,0,,18,,,,,,,,"Jessy Mayele Position: FW-MF (WM) 183cm (6-0) Born: February 11, 1991 in Kinshasa, Congo DR cd Citizenship: Congo DR cd",Congo DR 
17,5,623,1,0,1,0,0,1,0,,,,,,,,,,"Exaucé Mayombo Position: FW 188cm (6-2) Born: August 23, 1990 in Germany de Citizenship: Congo DR cd",Congo DR 
88,63,"6,261",2,,2,0,,17,0,0,,,,,,,,,"Michél Mazingu-Dinzey Michél Mazingu-Sinda-Dinzey Position: MF 180cm, 78kg (5-10½, 172lb) Born: October 15, 1972 in Germany de National Team: Congo DR cd",Congo DR 
