MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
20,10,910,0,0,0,0,0,7,2,1,27,6,0,2,19,21,0,0,"Paul Akouokou Position: MF ▪  Footed: 89% Right* 190cm, 83kg (6-2½, 183lb) Born: December 20, 1997 (Age: 24-247d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Real Betis Wages: € 9,808 Weekly Expires June 2024. Via Capology.",Côte d'Ivoire 
380,222,"21,746",54,28,53,1,1,26,1,0,346,3,0,0,0,1,0,0,"Jean-Louis Akpa Akpro Position: FW ▪  Footed: Right 180cm, 68kg (5-10½, 150lb) Born: January 4, 1985 (Age: 37-232d) in Toulouse, France fr Citizenship: Côte d'Ivoire ci  Other: France Club: Radcliffe Borough FC",Côte d'Ivoire 
221,151,"14,117",7,15,7,0,0,52,0,0,320,54,2,37,72,113,0,1,"Jean-Daniel Akpa-Akpro Position: DF-MF (CM-FB) ▪  Footed: 82% Right* 180cm, 68kg (5-10½, 150lb) Born: October 11, 1992 (Age: 29-317d) in Toulouse, France fr National Team: Côte d'Ivoire ci  Other: France Club: Lazio Wages: € 17,885 Weekly Expires June 2025. Via Capology.",Côte d'Ivoire 
51,50,"4,510",0,0,0,0,0,4,0,0,,,,,,,,,"Badra Ali Sangaré Position: GK ▪  Footed: Right 181cm, 87kg (5-11, 192lb) Born: May 30, 1986 (Age: 36-086d) in Bingerville, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Sekhukhune United FC",Côte d'Ivoire 
8,4,272,0,0,0,0,0,3,0,0,8,3,0,0,7,2,0,0,"Kódjo Alphonse Kódjo Kassé Alphonse Position: MF 178cm, 69kg (5-10, 152lb) Born: May 28, 1993 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
1,1,90,0,0,0,0,0,1,0,0,,,,,,,,,"Bernadette Amani Kakounan Bernadette Amani Position: MF Born: September 5, 1997 (Age: 24-353d) National Team: Côte d'Ivoire ci",Côte d'Ivoire 
15,2,311,1,1,1,0,0,0,0,0,,,,,,,,,"Franck Amani Franck Amani Anoumou Position: FW Born: December 22, 1999 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
14,8,834,6,4,6,0,0,2,0,0,,,,,,,,,"Rosemonde Amenan Kouassi Amenan Joelle Rosemonde Kouassi Position: FW Born: December 26, 2001 (Age: 20-241d) National Team: Côte d'Ivoire ci Club: Fleury",Côte d'Ivoire 
69,34,"3,333",12,6,12,0,1,10,1,0,102,57,38,22,6,10,,,"Achille Anani Position: FW ▪  Footed: Right 179cm, 68kg (5-10, 150lb) Born: December 27, 1994 (Age: 27-240d) Citizenship: Côte d'Ivoire ci Club: Grenoble",Côte d'Ivoire 
29,8,"1,127",1,3,1,0,0,4,0,,2,,,,,,,,"Bobley Anderson Bobley Anderson Allegne Position: MF (AM) ▪  Footed: Right 168cm, 79kg (5-6, 174lb) Born: March 3, 1992 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
