MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
3,3,210,0,0,0,0,0,0,0,0,,,,,,,,,"Ngamata Moekaa Ngamata N'Gela-Nellson Moekaa Position: FW Born: May 24, 2002 (Age: 20-092d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
2,2,180,0,0,0,0,0,1,0,0,,,,,,,,,"Ishak Mohammed Position: DF 169cm, 63kg (5-6½, 139lb) Born: September 26, 1991 (Age: 30-332d) in Auckland, New Zealand nz National Team: Cook Islands ck Club: SCV Bintang Lair",Cook Islands 
3,3,248,0,0,0,0,0,0,0,0,,,,,,,,,"Tanga Morris Tanga Morris Position: DF Born: November 28, 1996 (Age: 25-269d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
2,1,36,0,,0,0,0,0,0,0,,,,,,,,,"Paulina Morris-Ponga Position: FW Born: February 19, 1997 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Kura Mose Kuramaeva Mose Position: FW Born: June 26, 2004 (Age: 18-059d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
4,1,131,0,0,0,0,0,0,0,0,,,,,,,,,"Piri Murare Piri Takaoti Rebecca Tangata Murare Position: MF Born: August 16, 2001 (Age: 21-008d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
6,6,540,0,0,0,0,0,1,0,0,,,,,,,,,"Paavo Mustonen Position: DF 179cm, 78kg (5-10, 172lb) Born: November 10, 1989 in Cook Islands, Cook Islands ck National Team: Cook Islands ck  Other: Australia",Cook Islands 
1,1,28,0,,0,0,0,0,0,0,,,,,,,,,"Rai Nganu Position: FW Born: August 27, 1995 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
2,1,124,0,,0,0,0,0,0,0,,,,,,,,,"Joseph Ngauora Position: MF 178cm, 78kg (5-10, 172lb) Born: June 30, 1989 National Team: Cook Islands ck  Other: Australia",Cook Islands 
1,0,32,0,0,0,0,0,0,0,0,,,,,,,,,"Simone Nicholas Simone-Marie Roimata Angel Philsama Aumetua Nicholas Position: MF Born: January 21, 2001 (Age: 21-215d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,2,162,0,0,0,0,0,0,0,0,,,,,,,,,"Legend Pareta Position: DF 174cm, 69kg (5-8½, 152lb) Born: September 8, 1996 in Warkworth, New Zealand nz National Team: Cook Islands ck  Other: New Zealand",Cook Islands 
2,0,124,0,,0,0,0,0,0,0,,,,,,,,,"Tupou Patia Position: FW Born: April 17, 1984 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,142,0,,0,0,0,0,0,0,,,,,,,,,"Mii Piri Position: MF Born: August 2, 1985 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
4,3,283,0,0,0,0,0,0,0,0,,,,,,,,,"Elizabeth Poea Harmon Position: FW 168cm (5-6) Born: January 9, 1992 (Age: 30-227d) in Rarotonga, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
1,0,10,0,,0,0,0,0,0,0,,,,,,,,,"Junior Puroku Position: MF Born: January 26, 1981 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
1,0,34,0,,0,0,0,0,0,0,,,,,,,,,"John Quijano Position: MF 175cm, 71kg (5-8½, 157lb) Born: September 2, 1990 in Avarua, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
1,0,22,0,,0,0,0,0,0,0,,,,,,,,,"Claudean Robati Position: DF Born: December 6, 1988 (Age: 33-261d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck  Other: New Zealand",Cook Islands 
6,4,362,4,0,4,0,0,1,0,0,,,,,,,,,"Taylor Saghabi Position: FW 178cm, 81kg (5-10, 179lb) Born: December 25, 1990 (Age: 31-242d) in Sydney, Australia au National Team: Cook Islands ck  Other: Australia",Cook Islands 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Arus Sem Position: DF 169cm, 73kg (5-6½, 161lb) Born: March 8, 1993 in Wanigela, Papua New Guinea pg National Team: Cook Islands ck  Other: Papua New Guinea",Cook Islands 
3,3,255,0,0,0,0,0,1,0,0,,,,,,,,,"Harlem Simiona Position: FW 179cm, 74kg (5-10, 163lb) Born: September 3, 1992 (Age: 29-355d) in Rotorua, New Zealand nz National Team: Cook Islands ck  Other: New Zealand",Cook Islands 
2,1,91,0,0,0,0,0,0,0,0,,,,,,,,,"Tia Strickland Tia-Myrie Mennie Ngamarama Strickland Position: DF Born: September 17, 2005 (Age: 16-341d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,252,0,0,0,0,0,0,0,0,,,,,,,,,"Jake Stuart Position: DF 184cm, 81kg (6-0, 179lb) Born: November 20, 1991 in Cook Islands, Cook Islands ck National Team: Cook Islands ck  Other: Australia",Cook Islands 
3,3,270,0,,0,0,0,0,0,0,,,,,,,,,"Tehinnah Tatuava Tehinnah-Lael Sofia Tiakura Tatuava Position: MF Born: April 15, 2002 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,270,0,,0,0,0,0,0,0,,,,,,,,,"Nikorima Te Miha Position: FW Born: January 1, 1980 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
6,6,497,0,0,0,0,0,2,0,0,,,,,,,,,"Teretia Teinaki Position: DF Born: January 23, 2002 (Age: 20-213d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,0,66,0,0,0,0,0,0,0,0,,,,,,,,,"Anzia Tere Tiara-Anzia Mary Tere Position: FW Born: November 29, 2005 (Age: 16-268d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,2,202,0,,0,0,0,0,0,0,,,,,,,,,"Nathan Tisam Position: DF 172cm, 72kg (5-7½, 159lb) Born: July 6, 1988 in Port Moresby, Papua New Guinea pg National Team: Cook Islands ck  Other: Papua New Guinea",Cook Islands 
2,1,101,0,,0,0,0,0,0,0,,,,,,,,,"Tuka Tisam Position: MF Born: July 8, 1986 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Marjorie Toru Position: GK Born: June 29, 1994 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
2,2,144,0,,0,0,0,0,0,0,,,,,,,,,"Branden Turepu Position: DF Born: July 25, 1990 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Kimberly Uini Kimberly Lucky Uini Position: GK Born: August 23, 2006 (Age: 16-001d) in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
3,3,270,0,,0,0,0,1,0,0,,,,,,,,,"Tekura Urarii Position: DF Born: February 10, 1986 in Cook Islands, Cook Islands ck National Team: Cook Islands ck",Cook Islands 
