MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
9,6,528,0,0,0,0,0,0,0,0,,,,,,,,,"Diwash Subba Position: FW ▪  Footed: Left 167cm, 59kg (5-5½, 130lb) Born: March 9, 1989 in Bhutan bt National Team: Bhutan bt",Bhutan 
4,4,295,0,,0,0,0,0,0,0,,,,,,,,,"Sonam Tenzin Position: DF-FW 180cm, 57kg (5-10½, 126lb) Born: October 20, 1986 in Thimphu, Bhutan bt National Team: Bhutan bt",Bhutan 
2,0,38,0,0,0,0,0,0,0,0,,,,,,,,,"Phub Thinley Position: FW 170cm, 64kg (5-6½, 141lb) Born: October 11, 1997 (Age: 24-314d) National Team: Bhutan bt Club: Paro FC",Bhutan 
2,0,38,0,0,0,0,0,0,0,0,,,,,,,,,"Tenzin Thinley Position: FW 175cm, 74kg (5-8½, 163lb) Born: March 3, 1996 in Mongar, Bhutan bt National Team: Bhutan bt",Bhutan 
3,2,209,0,0,0,0,0,0,0,0,,,,,,,,,"Kencho Tobgay Position: MF Born: October 11, 1991 in Thimphu, Bhutan bt National Team: Bhutan bt",Bhutan 
5,3,240,0,0,0,0,0,0,0,0,,,,,,,,,"Sonam Tobgay Position: FW Born: May 20, 1997 in Trashigang, Bhutan bt National Team: Bhutan bt",Bhutan 
7,5,521,0,,0,0,0,0,0,0,,,,,,,,,"Sonam Tobgye Position: FW Born: April 6, 1984 National Team: Bhutan bt",Bhutan 
3,0,97,0,0,0,0,0,0,0,0,,,,,,,,,"Jigme Tsheltrim Position: DF Born: October 30, 1988 in Punākha, Bhutan bt National Team: Bhutan bt",Bhutan 
9,6,528,0,0,0,0,0,0,0,0,,,,,,,,,"Dawa Tshering Position: MF Born: January 1, 1998 (Age: 24-232d) in Trashigang, Bhutan bt National Team: Bhutan bt Club: Thimphu City FC",Bhutan 
4,4,326,0,0,0,0,0,0,0,0,,,,,,,,,"Dawa Tshering Position: FW 153cm, 43kg (5-0, 95lb) Born: April 1, 1995 in Phuentsholing, Bhutan bt National Team: Bhutan bt",Bhutan 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Nima Tshering Position: MF Born: March 7, 1998 (Age: 24-167d) National Team: Bhutan bt Club: Paro FC",Bhutan 
5,5,397,0,0,0,0,0,0,0,0,,,,,,,,,"Orgyen Tshering Position: MF ▪  Footed: Right 178cm, 63kg (5-10, 139lb) Born: September 14, 1999 (Age: 22-341d) in Thimphu, Bhutan bt National Team: Bhutan bt Club: Thimphu City FC",Bhutan 
11,10,847,1,0,0,1,1,0,0,0,,,,,,,,,"Passang Tshering Position: FW-MF (AM) 175cm, 68kg (5-8½, 150lb) Born: July 16, 1983 in Thimphu, Bhutan bt National Team: Bhutan bt",Bhutan 
2,0,51,0,0,0,0,0,0,0,0,,,,,,,,,"Sampa Tshering Position: FW ▪  Footed: Right 178cm, 64kg (5-10, 141lb) Born: May 26, 1995 in Wangdue Phodrang, Bhutan bt National Team: Bhutan bt",Bhutan 
11,7,712,0,0,0,0,0,2,0,0,,,,,,,,,"Chimi U. Dorji Position: DF ▪  Footed: Right 170cm, 64kg (5-6½, 141lb) Born: September 1, 1995 in Bhutan bt National Team: Bhutan bt",Bhutan 
7,7,547,0,0,0,0,0,0,0,0,,,,,,,,,"Choki Wangchuk Position: DF Born: February 2, 1998 (Age: 24-200d) National Team: Bhutan bt Club: Thimphu City FC",Bhutan 
6,6,420,0,0,0,0,0,0,0,0,,,,,,,,,"Kinley Wangchuk Position: DF 168cm, 52kg (5-6, 115lb) Born: January 3, 1992 (Age: 30-230d) in Thimphu, Bhutan bt National Team: Bhutan bt Club: Paro FC",Bhutan 
1,1,45,0,,0,0,0,0,0,0,,,,,,,,,"Kunzang Wangchuk Position: MF Born: August 10, 1985 National Team: Bhutan bt",Bhutan 
5,5,350,0,,0,0,0,1,0,0,,,,,,,,,"Ugyen Wangchuk Position: MF Born: October 10, 1973 National Team: Bhutan bt",Bhutan 
2,1,96,0,0,0,0,0,0,0,0,,,,,,,,,"Kezang Wangdi Position: FW 175cm (5-8½) Born: January 1, 1997 in Thimphu, Bhutan bt National Team: Bhutan bt",Bhutan 
12,12,"1,041",0,1,0,0,0,1,0,0,,,,,,,,,"Nima Wangdi Position: FW ▪  Footed: Right 177cm, 63kg (5-9½, 139lb) Born: December 6, 1998 (Age: 23-258d) in Samtse, Bhutan bt National Team: Bhutan bt Club: Thimphu City FC",Bhutan 
5,2,210,0,0,0,0,0,0,0,0,,,,,,,,,"Tshering Wangdi Position: MF 172cm, 48kg (5-7½, 106lb) Born: (Date unknown) in Thimphu, Bhutan bt National Team: Bhutan bt",Bhutan 
